,date,open,high,low,close,volume
0,2020-10-23 00:00:00+05:30,326.0,327.3,319.9,321.25,7402260
1,2020-10-26 00:00:00+05:30,314.0,315.8,304.35,308.3,15424754
2,2020-10-27 00:00:00+05:30,308.35,312.45,303.15,308.95,7123843
3,2020-10-28 00:00:00+05:30,309.05,315.15,304.0,305.85,8888276
4,2020-10-29 00:00:00+05:30,302.8,308.55,299.6,306.8,6945269
5,2020-10-30 00:00:00+05:30,306.5,312.9,304.0,309.0,7786860
6,2020-11-02 00:00:00+05:30,311.45,312.0,306.55,309.35,7660136
7,2020-11-03 00:00:00+05:30,311.9,316.1,311.0,314.75,5951181
8,2020-11-04 00:00:00+05:30,314.75,318.7,311.75,317.85,7627927
9,2020-11-05 00:00:00+05:30,322.2,328.9,317.7,327.7,6640466
