,date,open,high,low,close,volume
0,2020-10-01 00:00:00+05:30,3165.0,3199.0,3111.7,3151.45,1459005
1,2020-10-05 00:00:00+05:30,3225.0,3230.0,3094.2,3129.2,1375208
2,2020-10-06 00:00:00+05:30,3142.6,3177.9,3117.0,3136.35,849217
3,2020-10-07 00:00:00+05:30,3140.0,3249.95,3138.05,3233.65,2071160
4,2020-10-08 00:00:00+05:30,3250.0,3292.8,3235.65,3279.15,1414051
5,2020-10-09 00:00:00+05:30,3300.0,3340.0,3267.05,3327.4,1358012
6,2020-10-12 00:00:00+05:30,3350.8,3355.55,3273.75,3284.7,1438745
7,2020-10-13 00:00:00+05:30,3283.5,3303.0,3256.2,3288.05,847392
8,2020-10-14 00:00:00+05:30,3303.0,3332.95,3270.0,3310.8,1188612
9,2020-10-15 00:00:00+05:30,3312.0,3379.55,3290.1,3314.3,1817340
10,2020-10-16 00:00:00+05:30,3315.0,3394.9,3301.0,3346.45,1461911
0,2020-10-16 00:00:00+05:30,3315.0,3394.9,3301.0,3346.45,1461911
1,2020-10-19 00:00:00+05:30,3352.05,3358.5,3230.55,3248.7,1056738
2,2020-10-20 00:00:00+05:30,3249.0,3292.5,3230.45,3237.6,1198126
3,2020-10-21 00:00:00+05:30,3250.0,3280.0,3132.15,3178.35,2045834
4,2020-10-22 00:00:00+05:30,3176.9,3176.9,3062.4,3081.5,1640345
5,2020-10-23 00:00:00+05:30,3100.0,3152.95,3089.9,3111.05,1707977
6,2020-10-26 00:00:00+05:30,3120.0,3120.0,2875.0,2897.95,4182680
7,2020-10-27 00:00:00+05:30,2925.0,2977.9,2855.55,2911.95,3089587
8,2020-10-28 00:00:00+05:30,2995.0,3035.0,2930.35,2946.2,5321204
9,2020-10-29 00:00:00+05:30,2935.0,2962.35,2885.0,2894.0,2345572
10,2020-10-30 00:00:00+05:30,2913.9,2928.5,2787.0,2799.8,3110794
