,date,open,high,low,close,volume
0,2020-10-23 00:00:00+05:30,204.0,205.6,201.55,202.8,32708098
1,2020-10-26 00:00:00+05:30,202.7,204.0,195.6,196.7,45471498
2,2020-10-27 00:00:00+05:30,197.25,197.55,192.25,194.65,37802664
3,2020-10-28 00:00:00+05:30,195.0,195.0,189.05,190.45,46462213
4,2020-10-29 00:00:00+05:30,189.35,190.7,185.9,188.7,44823105
5,2020-10-30 00:00:00+05:30,189.35,192.0,186.15,189.25,41520135
6,2020-11-02 00:00:00+05:30,192.2,197.25,190.05,196.05,52600119
7,2020-11-03 00:00:00+05:30,198.0,205.8,197.6,204.75,69890201
8,2020-11-04 00:00:00+05:30,203.5,209.0,198.05,207.0,117577856
9,2020-11-05 00:00:00+05:30,216.0,221.0,214.75,218.65,138023646
