,date,open,high,low,close,volume
0,2020-10-23 00:00:00+05:30,349.9,355.35,349.5,351.55,5048123
1,2020-10-26 00:00:00+05:30,351.55,353.7,342.55,346.1,5082419
2,2020-10-27 00:00:00+05:30,346.0,349.9,342.05,348.65,4358723
3,2020-10-28 00:00:00+05:30,348.25,349.6,342.45,345.45,3871950
4,2020-10-29 00:00:00+05:30,344.0,347.5,338.2,341.8,7362118
5,2020-10-30 00:00:00+05:30,344.85,359.45,343.5,354.45,16824430
6,2020-11-02 00:00:00+05:30,353.8,354.65,344.75,346.4,4345360
7,2020-11-03 00:00:00+05:30,348.5,356.5,348.5,350.85,6661146
8,2020-11-04 00:00:00+05:30,350.5,352.95,344.2,348.85,4050977
9,2020-11-05 00:00:00+05:30,354.7,368.75,350.7,366.3,13657923
