,date,open,high,low,close,volume
0,2020-10-01 00:00:00+05:30,1280.0,1309.8,1278.9,1305.05,3162424
1,2020-10-05 00:00:00+05:30,1310.0,1333.7,1308.6,1314.6,3860011
2,2020-10-06 00:00:00+05:30,1325.0,1342.0,1311.05,1338.25,2632531
3,2020-10-07 00:00:00+05:30,1339.9,1340.0,1321.85,1324.7,2834734
4,2020-10-08 00:00:00+05:30,1326.5,1341.25,1311.25,1320.1,5171263
5,2020-10-09 00:00:00+05:30,1323.0,1338.25,1305.6,1319.85,5312701
6,2020-10-12 00:00:00+05:30,1328.0,1358.2,1307.5,1312.9,5175329
7,2020-10-13 00:00:00+05:30,1319.65,1349.7,1307.2,1344.95,4872154
8,2020-10-14 00:00:00+05:30,1335.25,1358.0,1324.15,1353.35,3358472
9,2020-10-15 00:00:00+05:30,1353.35,1365.95,1301.25,1309.55,3496590
10,2020-10-16 00:00:00+05:30,1308.5,1343.3,1308.5,1336.55,2358054
0,2020-10-16 00:00:00+05:30,1308.5,1343.3,1308.5,1336.55,2358054
1,2020-10-19 00:00:00+05:30,1350.0,1380.0,1333.5,1376.7,3971028
2,2020-10-20 00:00:00+05:30,1371.7,1386.0,1355.5,1368.8,3228111
3,2020-10-21 00:00:00+05:30,1375.0,1400.0,1358.65,1393.3,4280457
4,2020-10-22 00:00:00+05:30,1388.0,1405.0,1377.55,1393.05,3610102
5,2020-10-23 00:00:00+05:30,1400.0,1407.7,1378.25,1383.05,2385861
6,2020-10-26 00:00:00+05:30,1399.0,1429.0,1347.35,1416.9,8022562
7,2020-10-27 00:00:00+05:30,1452.5,1602.0,1452.5,1587.65,33167143
8,2020-10-28 00:00:00+05:30,1575.0,1575.0,1541.0,1551.35,7245009
9,2020-10-29 00:00:00+05:30,1532.0,1588.8,1525.0,1570.9,7286144
10,2020-10-30 00:00:00+05:30,1574.0,1574.65,1518.6,1547.4,4201984
