,date,open,high,low,close,volume
0,2020-10-23 00:00:00+05:30,871.0,875.45,850.6,852.45,5447502
1,2020-10-26 00:00:00+05:30,853.0,860.9,842.05,847.8,6614014
2,2020-10-27 00:00:00+05:30,848.95,857.45,838.7,847.25,5807905
3,2020-10-28 00:00:00+05:30,852.0,852.0,821.6,829.6,6853043
4,2020-10-29 00:00:00+05:30,825.0,842.5,818.95,840.05,6691023
5,2020-10-30 00:00:00+05:30,842.8,859.7,833.0,841.95,8727295
6,2020-11-02 00:00:00+05:30,841.95,843.85,819.2,822.4,5953172
7,2020-11-03 00:00:00+05:30,828.0,832.0,812.35,814.05,7011687
8,2020-11-04 00:00:00+05:30,812.2,841.75,810.6,815.15,10077502
9,2020-11-05 00:00:00+05:30,834.0,851.1,830.05,842.9,8903859
