,date,open,high,low,close,volume
0,2020-10-23 00:00:00+05:30,3030.0,3095.5,2997.15,3082.25,1217666
1,2020-10-26 00:00:00+05:30,3097.95,3113.75,2885.0,2895.15,2140237
2,2020-10-27 00:00:00+05:30,2910.0,2972.25,2853.05,2947.35,1812330
3,2020-10-28 00:00:00+05:30,2947.0,2967.0,2890.2,2944.05,1197897
4,2020-10-29 00:00:00+05:30,2918.95,2934.0,2885.0,2925.35,714821
5,2020-10-30 00:00:00+05:30,2940.0,2963.2,2880.1,2886.9,722940
6,2020-11-02 00:00:00+05:30,2918.0,2934.85,2822.45,2843.7,926407
7,2020-11-03 00:00:00+05:30,2855.2,2929.95,2855.2,2914.85,951287
8,2020-11-04 00:00:00+05:30,2905.0,2947.75,2882.4,2926.1,710858
9,2020-11-05 00:00:00+05:30,2951.0,2970.0,2927.0,2949.3,507235
