,date,open,high,low,close,volume
0,2020-10-23 00:00:00+05:30,413.0,426.0,412.2,423.45,28588850
1,2020-10-26 00:00:00+05:30,423.35,423.35,404.15,408.4,16608780
2,2020-10-27 00:00:00+05:30,408.7,416.85,403.4,411.0,16062171
3,2020-10-28 00:00:00+05:30,411.45,418.2,400.45,402.3,16965755
4,2020-10-29 00:00:00+05:30,399.45,405.0,395.3,401.4,13860410
5,2020-10-30 00:00:00+05:30,402.7,412.9,395.2,410.55,18021051
6,2020-11-02 00:00:00+05:30,410.0,412.5,398.7,402.85,13143109
7,2020-11-03 00:00:00+05:30,407.5,412.2,404.45,406.9,12258034
8,2020-11-04 00:00:00+05:30,408.9,415.05,401.4,403.9,13614366
9,2020-11-05 00:00:00+05:30,412.0,428.25,409.15,425.5,26517756
