,date,open,high,low,close,volume
0,2020-10-23 00:00:00+05:30,21165.0,21272.3,20257.05,20521.15,78236
1,2020-10-26 00:00:00+05:30,20665.7,20809.75,20113.1,20424.7,65851
2,2020-10-27 00:00:00+05:30,20548.5,22100.0,20424.75,21734.35,239232
3,2020-10-28 00:00:00+05:30,21560.2,21788.0,21231.2,21361.2,80647
4,2020-10-29 00:00:00+05:30,21299.0,21799.95,21105.05,21677.0,71428
5,2020-10-30 00:00:00+05:30,21738.0,22050.0,21519.95,21694.55,86132
6,2020-11-02 00:00:00+05:30,21694.55,21898.55,21512.1,21671.35,46682
7,2020-11-03 00:00:00+05:30,21821.5,21999.95,21671.35,21876.1,49230
8,2020-11-04 00:00:00+05:30,21876.1,22077.05,21725.25,21910.35,61879
9,2020-11-05 00:00:00+05:30,22050.0,22328.15,21810.0,22239.4,82737
